TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
6,401,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s1_w1F5C4F33C-7876-4C34-9AB8-69257F79FBB1_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s1_w2D8491462-127B-45D2-BEE4-88AAD22DF4D8_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s1_w4F378410C-E110-40E3-89D0-AD002BAE7915_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,F02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,402,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s2_w1F905E862-F33E-427D-8F37-A84A4F1B8FE0_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s2_w2BF2630FE-952E-4197-8132-110EBD4F6D36_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s2_w46BC22A0E-AE9D-4FD7-BE87-EF8B122E86F9_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,F02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,403,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s3_w1C435CE48-4B5A-4D05-9C99-859D1645DF28_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s3_w2A8379DE8-6890-47B0-9103-583737161CD7_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s3_w42991A818-217C-43D6-86D6-6D39B9266B21_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,F02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,404,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s4_w1179B18DF-393D-4989-8098-BBE111033FF8_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s4_w216F7D401-78F4-480E-A527-15D4D842712E_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_F02_s4_w45C4A4733-7C27-440F-9A55-EE2E42650F77_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,F02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,441,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s1_w11A505F6B-9758-4D84-AEAA-BF98685B4A6E_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s1_w2D23776EF-D3B5-4B11-BF18-658C2F5E3F13_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s1_w4049FDB57-A8D1-4768-B83E-57E3BB221CDC_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,G02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,442,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s2_w1E1BF8D95-1E37-4752-8CA4-1A25D7143C7B_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s2_w23E640F41-8F2F-4761-BD7C-423FDA40B511_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s2_w49A5146F6-01A7-4BBB-A28C-F7FF32EA6E51_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,G02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,443,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s3_w1C13AFF76-1112-472F-95E5-38FEEB30C9F2_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s3_w26AD238A9-E586-44BC-9D01-74533CF45BDE_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s3_w470BC6421-3A31-41F4-8B0D-8035731A8A77_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,G02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,444,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s4_w1D8E327D3-0490-40EA-A69A-9A98759BA168_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s4_w26B81F884-5D94-424A-9EF1-0E92D7B4768B_corrected_resized.tiff,Week6/Week6_31661,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31661/Week6_200607_G02_s4_w44D2535E1-26B7-4A3F-A5BF-3BFB48789555_corrected_resized.tiff,Week6/Week6_31661,Week6_31661,G02,2,taxol,0.3,Microtubule stabilizers,9,85,30,34,5
6,517,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s1_w1092B3B7D-D40E-49FA-8212-AD8220D3DBF2_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s1_w2D04F30D8-BE44-43DF-9C88-D5A029885008_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s1_w4781790FC-9EE2-4AE8-8A24-EC938A3DB5C7_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,B11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,518,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s2_w114A990D2-89EA-4E6F-9FA0-7A3751F4AD55_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s2_w222D2C51D-0032-4DF2-AD2B-D0B9DA49FF8B_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s2_w4E3F88BA2-825C-4E9E-B035-5CA72B39F1C7_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,B11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,519,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s3_w1C69C4E0A-0791-44A3-8455-94649E3AB108_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s3_w216C20771-C8DA-4E68-810C-FDF850576D34_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s3_w4AE79F1F0-9458-4FCF-9AC0-A7ACD8CBAB2A_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,B11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,520,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s4_w1C0C57ADA-449A-40B1-9381-C2809AD4887A_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s4_w2E730CD6A-0F0C-4F16-A800-40103EF9DBD5_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_B11_s4_w4846A189E-7AC7-4A2C-B378-08EEE7DC41E5_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,B11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,557,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s1_w1656D5540-5DEA-4103-8D4C-CAE767E7D3F0_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s1_w27B4F0A95-F204-468F-B0BB-1CAA8076AD55_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s1_w41D8A7E9E-6E87-4CF8-9343-425A255DE992_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,C11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,558,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s2_w1A9635ECD-B8FA-4A2C-B262-49557A587235_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s2_w2D2DB08F7-75B2-45FB-97A5-56AD2FA5FD6A_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s2_w4F31D1C4A-F91C-4B7B-B26E-A81DE8AC7109_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,C11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,559,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s3_w116D19111-1F11-4E05-A413-2C68675F7C29_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s3_w28C870C1E-2159-4139-85C5-AA2E7259D8E3_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s3_w4E5E75BD7-64F1-4218-A8BB-325BC97FF64D_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,C11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,560,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s4_w1495E609A-6F0F-42E6-8EAE-7A2652431D7F_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s4_w255616310-5179-479C-B146-556808723D18_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_C11_s4_w49E7FB6CD-D54F-4200-A120-CB76DD85DB02_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,C11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,597,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s1_w1EFAC4E7E-1102-4585-9ABA-D691C1186A26_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s1_w2BD9F0E66-6EE2-4F0C-B79A-6EBECC9BC643_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s1_w4C850FE17-D798-4C7F-A528-A0D2C40BDE72_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,D11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,598,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s2_w114558E59-40BF-4143-B3DB-749BC0B6912B_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s2_w204C4553A-6F53-4269-9BB4-28B96388813A_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s2_w4A51F4E12-AE8A-4F69-B9EE-47F1B9E50C1F_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,D11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,599,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s3_w1990AD05B-2C58-4D89-9C4D-91CBF9010AE3_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s3_w2F1F331EC-8BE9-45F5-9EF0-FB0D90CDF15B_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s3_w4FB5800D5-D065-4BB1-ADC9-E47526DC49F2_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,D11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,600,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s4_w1168B0C3C-AB94-4302-A5B8-A00E28B3F175_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s4_w23B11F5E6-1C55-469C-9525-3E352F275863_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_D11_s4_w49A07CDB5-E7ED-45A4-AB78-7AB415CF9F06_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,D11,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,601,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s1_w15C4F9E25-BA75-45FF-ADC4-3CBC536C1FFF_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s1_w2AB25005D-E6F9-43E8-B328-A1D9F84B5FAC_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s1_w4021E014D-35EC-4ABE-B41D-35890208F8E7_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,E02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,602,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s2_w1A3719AF2-3426-4A3A-B003-07FA006D7623_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s2_w2E538EB07-8964-456F-AB0D-40B17CC22D03_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s2_w48C579076-5ECD-4075-9700-E1BF964087A3_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,E02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,603,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s3_w17551797A-C118-4686-82C8-F3C59EFEB5C0_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s3_w24E450CAB-BCA2-460F-BE47-CFFDD10ACE3F_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s3_w46FB6339A-BD0D-47C5-BE8C-B7522BBB4EFE_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,E02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,604,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s4_w1EA3616AF-0421-4601-A641-78D56B781432_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s4_w2F8DFEC2D-D45E-4CC4-B9C2-6A617E95C296_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_E02_s4_w4D55913A9-4F12-4FC5-8D7A-C2963A79F018_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,E02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,641,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s1_w1A979B428-3470-4AE1-BC65-B11DAA13DA1F_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s1_w2FDE09793-EB54-4087-9B5A-54402102D618_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s1_w45F59E228-53F5-4B9B-809F-BE071ECEF816_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,642,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s2_w1866B1966-117F-46B3-893E-0DA5B3879ABA_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s2_w21AFD977F-F60E-4384-8704-37E1235C30D1_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s2_w440A8F7D5-AFD6-4542-9F15-6353AB1CC944_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,643,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s3_w173D90A09-938C-492B-8F63-930343BE0CB0_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s3_w20F897C14-B3F4-4B15-9582-B231B154024A_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s3_w4FFDC2C64-51FF-48B1-B4A3-95B7FD71204A_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,644,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s4_w157018AD1-D3A3-4932-9083-EA43A5E3F925_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s4_w2F342C5F3-CEFF-4484-BE1A-C41BE879E85A_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_F02_s4_w40586D4A1-8710-441F-AF93-E5F7C4BDEC8E_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s1_w1145CCA38-DF32-4BC6-AE72-2BCB768D1366_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s1_w21057278D-9A54-4ED4-9ACB-290F11ECC606_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s1_w4BC50B4A3-E1CD-4443-A323-3C1E1F5A3152_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,682,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s2_w1F3235978-60C9-4050-85C8-C2BED310CEBC_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s2_w2AAE4CF2F-0FB6-489D-905E-05DBCE5EBB6D_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s2_w48F89274C-1C6E-467A-986E-EFF4AAA93808_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,683,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s3_w164FB2427-90FA-41F7-8A95-8EB0C7A60E14_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s3_w28302E4D0-5EC4-4B6A-9AE6-2610E301CAB8_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s3_w4CF771180-668B-4F2F-B427-2B264DCAFA34_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,684,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s4_w1071AB966-A245-4989-B3FD-E2D791F99F6C_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s4_w2403A7B3B-43D7-4A6D-985F-10FCC53315AD_corrected_resized.tiff,Week6/Week6_31681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_31681/Week6_200607_G02_s4_w4B8A7AEFA-16B7-43DD-9C1A-CC304E3670F4_corrected_resized.tiff,Week6/Week6_31681,Week6_31681,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,35,5
6,2677,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s1_w1B620AD7C-0269-45D9-A6AC-E2A15012C073_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s1_w2FB3FD197-F785-42B7-AA71-F51331AC92B2_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s1_w42C5D212B-D0C2-48B2-B9BF-98EAF72011FD_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2678,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s2_w10683A8B3-E326-428B-BE91-5F8DE986E0AC_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s2_w269B1F549-58D2-41E8-9844-C016EA8EAE34_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s2_w458248118-7666-4FAA-806A-97D40F260893_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2679,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s3_w13885801C-2B79-476F-814A-C764CA29D98D_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s3_w29A32C346-635F-481B-B9DC-07FACEA4FB9E_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s3_w4E38C6F60-ADDC-4BE5-9E22-A5E261C9E721_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2680,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s4_w1536DB28D-1FEE-495F-BB45-7CB512AAD150_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s4_w20B0D2E33-7DCF-496B-9062-A89DC2E8C3DB_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_B11_s4_w48E664170-B675-4A06-A40E-C1298784BD45_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2717,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s1_w18291AADB-A67B-4D7B-BD9B-161872AB7CDE_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s1_w28E6EBA63-0B71-4EBC-9E8A-F184B062F191_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s1_w40F976583-F716-4E17-9913-3F0751E8681F_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2718,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s2_w13677B524-6A86-4BBD-A80B-ABE202987C98_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s2_w2B348B197-F011-4371-91A3-BBCEECAE61E9_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s2_w421D09F41-8FF2-474B-97B2-0E9D50BA0AE2_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2719,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s3_w141943531-B434-428F-B938-6AA5574253B7_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s3_w2D262AE80-BC85-40A4-8F1E-B60D7E731FDA_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s3_w4D1078C7C-E2A8-40C7-9A65-DF294E84CFF7_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
6,2720,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s4_w1E6432D8F-A894-4690-A5A9-803E7A47D0EE_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s4_w25931DB95-7493-44E9-B095-359223DDFD1F_corrected_resized.tiff,Week6/Week6_32061,/projects/img/GAN_CP/PAPER_2/BBBC021/Week6_32061/Week6_200607_C11_s4_w46D7A3DEA-BEE1-49BE-B60C-F4973148391D_corrected_resized.tiff,Week6/Week6_32061,Week6_32061,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,36,5
